From	To	Species	Gene Name
1455466_at	B2RXV6	Mus musculus	G protein-coupled receptor 133
1452413_at	Q69Z38	Mus musculus	RIKEN cDNA C230081A13 gene
1452413_at	Q8BX56	Mus musculus	RIKEN cDNA C230081A13 gene
1452413_at	Q8R365	Mus musculus	RIKEN cDNA C230081A13 gene
1454015_a_at	Q8VDK4	Mus musculus	cadherin 13
1454015_a_at	Q9WTR5	Mus musculus	cadherin 13
1454015_a_at	Q8BS79	Mus musculus	cadherin 13
1454015_a_at	Q8BT28	Mus musculus	cadherin 13
1454015_a_at	Q8CE18	Mus musculus	cadherin 13
1454015_a_at	Q8BG11	Mus musculus	cadherin 13
1456603_at	Q5SVD0	Mus musculus	family with sequence similarity 101, member B
1456603_at	Q9DB69	Mus musculus	family with sequence similarity 101, member B
1425814_a_at	Q9R1W5	Mus musculus	calcitonin receptor-like
1425814_a_at	A2AR99	Mus musculus	calcitonin receptor-like
1425814_a_at	Q9WUP2	Mus musculus	calcitonin receptor-like
1425814_a_at	Q9QXH8	Mus musculus	calcitonin receptor-like
1449145_a_at	P49817	Mus musculus	caveolin 1, caveolae protein
1449145_a_at	Q9QYH4	Mus musculus	caveolin 1, caveolae protein
1449145_a_at	Q8CBP4	Mus musculus	caveolin 1, caveolae protein
1449145_a_at	Q8C1X7	Mus musculus	caveolin 1, caveolae protein
1449145_a_at	Q9QYH3	Mus musculus	caveolin 1, caveolae protein
1452202_at	Q3TYU3	Mus musculus	phosphodiesterase 2A, cGMP-stimulated
1452202_at	Q3TCR8	Mus musculus	phosphodiesterase 2A, cGMP-stimulated
1452202_at	Q3TD37	Mus musculus	phosphodiesterase 2A, cGMP-stimulated
1452202_at	Q8K2U1	Mus musculus	phosphodiesterase 2A, cGMP-stimulated
1452202_at	Q3TYK5	Mus musculus	phosphodiesterase 2A, cGMP-stimulated
1452202_at	Q3TY50	Mus musculus	phosphodiesterase 2A, cGMP-stimulated
1452202_at	Q3TXZ6	Mus musculus	phosphodiesterase 2A, cGMP-stimulated
1452202_at	Q922S4	Mus musculus	phosphodiesterase 2A, cGMP-stimulated
1452202_at	Q5PR72	Mus musculus	phosphodiesterase 2A, cGMP-stimulated
1450120_at	A2APX7	Mus musculus	sodium channel, voltage-gated, type I, alpha
1450120_at	B2X2D5	Mus musculus	sodium channel, voltage-gated, type I, alpha
1450120_at	A2APX6	Mus musculus	sodium channel, voltage-gated, type I, alpha
1450120_at	Q62206	Mus musculus	sodium channel, voltage-gated, type I, alpha
1450120_at	Q05BQ0	Mus musculus	sodium channel, voltage-gated, type I, alpha
1450120_at	Q68V28	Mus musculus	sodium channel, voltage-gated, type I, alpha
1450120_at	A2APX8	Mus musculus	sodium channel, voltage-gated, type I, alpha
1450120_at	A2APX9	Mus musculus	sodium channel, voltage-gated, type I, alpha
1450004_at	Q9JIE6	Mus musculus	thymic stromal lymphopoietin
1451601_a_at	Q8R119	Mus musculus	spinster homolog 2 (Drosophila)
1451601_a_at	Q5F242	Mus musculus	spinster homolog 2 (Drosophila)
1451601_a_at	Q5F243	Mus musculus	spinster homolog 2 (Drosophila)
1451601_a_at	Q3U1F5	Mus musculus	spinster homolog 2 (Drosophila)
1451601_a_at	B9A1T4	Mus musculus	spinster homolog 2 (Drosophila)
1451601_a_at	Q91VM4	Mus musculus	spinster homolog 2 (Drosophila)
1460287_at	Q6PI17	Mus musculus	tissue inhibitor of metalloproteinase 2
1460287_at	Q8BSJ3	Mus musculus	tissue inhibitor of metalloproteinase 2
1460287_at	P25785	Mus musculus	tissue inhibitor of metalloproteinase 2
1460287_at	Q6GXA8	Mus musculus	tissue inhibitor of metalloproteinase 2
1450663_at	Q03350	Mus musculus	thrombospondin 2
1450663_at	Q8CG21	Mus musculus	thrombospondin 2
1450663_at	Q7TMT3	Mus musculus	thrombospondin 2
1450663_at	Q8K2B7	Mus musculus	thrombospondin 2
1449314_at	Q9Z0F2	Mus musculus	zinc finger protein, multitype 2
1449314_at	A5HE91	Mus musculus	zinc finger protein, multitype 2
1449314_at	Q8CCH7	Mus musculus	zinc finger protein, multitype 2
1449314_at	Q3UXX7	Mus musculus	zinc finger protein, multitype 2
1452913_at	Q9CW92	Mus musculus	Purkinje cell protein 4-like 1
1452913_at	Q6W8Q3	Mus musculus	Purkinje cell protein 4-like 1
1454706_at	Q9QYL9	Mus musculus	UV radiation resistance associated gene
1454706_at	Q8BJ94	Mus musculus	UV radiation resistance associated gene
1454706_at	Q8BVI8	Mus musculus	UV radiation resistance associated gene
1454706_at	Q8K245	Mus musculus	UV radiation resistance associated gene
1454706_at	Q8C0K8	Mus musculus	UV radiation resistance associated gene
1454706_at	Q8BXW8	Mus musculus	UV radiation resistance associated gene
1449947_s_at	Q6P9K2	Mus musculus	zinc finger homeobox 3
1449947_s_at	Q5DTG5	Mus musculus	zinc finger homeobox 3
1449947_s_at	Q63ZY0	Mus musculus	zinc finger homeobox 3
1449947_s_at	Q9CTR5	Mus musculus	zinc finger homeobox 3
1449947_s_at	Q61329	Mus musculus	zinc finger homeobox 3
1452231_x_at	O35368	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1452231_x_at	Q3UMV2	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1452231_x_at	Q3T9I1	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1452231_x_at	Q3TEA2	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1452231_x_at	Q91VV8	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1452231_x_at	Q8BYE5	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1452231_x_at	Q3TP57	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1460227_at	P20064	Mus musculus	tissue inhibitor of metalloproteinase 1
1460227_at	B1AUP1	Mus musculus	tissue inhibitor of metalloproteinase 1
1460227_at	P12032	Mus musculus	tissue inhibitor of metalloproteinase 1
1460227_at	Q6GXA9	Mus musculus	tissue inhibitor of metalloproteinase 1
1460227_at	Q61720	Mus musculus	tissue inhibitor of metalloproteinase 1
1460223_a_at	Q9WVM2	Mus musculus	erythrocyte protein band 4.9
1460223_a_at	Q8JZV5	Mus musculus	erythrocyte protein band 4.9
1460223_a_at	Q3TYC5	Mus musculus	erythrocyte protein band 4.9
1460223_a_at	Q3UEW2	Mus musculus	erythrocyte protein band 4.9
1460223_a_at	Q9WV69	Mus musculus	erythrocyte protein band 4.9
1425598_a_at	Q8CEI0	Mus musculus	Yamaguchi sarcoma viral (v-yes-1) oncogene homolog
1425598_a_at	Q3TCS3	Mus musculus	Yamaguchi sarcoma viral (v-yes-1) oncogene homolog
1425598_a_at	Q62127	Mus musculus	Yamaguchi sarcoma viral (v-yes-1) oncogene homolog
1425598_a_at	Q05DV0	Mus musculus	Yamaguchi sarcoma viral (v-yes-1) oncogene homolog
1425598_a_at	Q3U6Q5	Mus musculus	Yamaguchi sarcoma viral (v-yes-1) oncogene homolog
1425598_a_at	P25911	Mus musculus	Yamaguchi sarcoma viral (v-yes-1) oncogene homolog
1460248_at	Q8VDQ4	Mus musculus	carboxypeptidase X 2 (M14 family)
1460248_at	Q9D2L5	Mus musculus	carboxypeptidase X 2 (M14 family)
1460248_at	O54860	Mus musculus	carboxypeptidase X 2 (M14 family)
1460342_s_at	Q3U3E4	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q3TRS8	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q3TBR5	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q8CBS0	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q6P559	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q5SWZ7	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q5SWZ6	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	P97434	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q80YC8	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q5SWZ8	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q5SWZ3	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q8CHC7	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q5SWZ5	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q5SWZ4	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q3TC85	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q3U1Y8	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q8C8T6	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1460342_s_at	Q3TRS0	Mus musculus	myosin phosphatase Rho interacting protein; predicted gene 8086
1452352_at	Q3UBK9	Mus musculus	cytotoxic T lymphocyte-associated protein 2 beta
1452352_at	P12400	Mus musculus	cytotoxic T lymphocyte-associated protein 2 beta
1452352_at	Q541S2	Mus musculus	cytotoxic T lymphocyte-associated protein 2 beta
1448392_at	Q3TXI6	Mus musculus	secreted acidic cysteine rich glycoprotein; similar to Secreted acidic cysteine rich glycoprotein
1448392_at	Q5NCU5	Mus musculus	secreted acidic cysteine rich glycoprotein; similar to Secreted acidic cysteine rich glycoprotein
1448392_at	P07214	Mus musculus	secreted acidic cysteine rich glycoprotein; similar to Secreted acidic cysteine rich glycoprotein
1450716_at	Q3TQF7	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1
1450716_at	Q05DU9	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1
1450716_at	Q3TTE6	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1
1450716_at	P97857	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1
1450716_at	Q3U0I4	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1
1450716_at	O54768	Mus musculus	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1
1460666_a_at	O08793	Mus musculus	early B-cell factor 3
1460666_a_at	O08791	Mus musculus	early B-cell factor 3
1460666_a_at	Q6NXL3	Mus musculus	early B-cell factor 3
1460666_a_at	Q3UUB6	Mus musculus	early B-cell factor 3
1460666_a_at	Q6P3E8	Mus musculus	early B-cell factor 3
1460666_a_at	Q5DTH8	Mus musculus	early B-cell factor 3
1452474_a_at	Q8R2H8	Mus musculus	ADP-ribosyltransferase 3
1452474_a_at	Q8R2F9	Mus musculus	ADP-ribosyltransferase 3
1452474_a_at	O54738	Mus musculus	ADP-ribosyltransferase 3
1452474_a_at	B2RUC2	Mus musculus	ADP-ribosyltransferase 3
1452474_a_at	Q8R2G0	Mus musculus	ADP-ribosyltransferase 3
1452474_a_at	Q8R2G1	Mus musculus	ADP-ribosyltransferase 3
1452474_a_at	Q8R2G2	Mus musculus	ADP-ribosyltransferase 3
1452474_a_at	Q8R2G3	Mus musculus	ADP-ribosyltransferase 3
1452474_a_at	Q0PL64	Mus musculus	ADP-ribosyltransferase 3
1452474_a_at	Q8R2G4	Mus musculus	ADP-ribosyltransferase 3
1460513_a_at	Q8BMW4	Mus musculus	endothelin receptor type A
1460513_a_at	Q91VV2	Mus musculus	endothelin receptor type A
1460513_a_at	O54993	Mus musculus	endothelin receptor type A
1460513_a_at	Q61614	Mus musculus	endothelin receptor type A
1451975_at	Q9D5Z1	Mus musculus	predicted gene 12579; RIKEN cDNA 2810453I06 gene; hypothetical LOC674122; predicted gene 6036
1451975_at	Q99JV7	Mus musculus	predicted gene 12579; RIKEN cDNA 2810453I06 gene; hypothetical LOC674122; predicted gene 6036
1451975_at	B2RVG9	Mus musculus	predicted gene 12579; RIKEN cDNA 2810453I06 gene; hypothetical LOC674122; predicted gene 6036
1451975_at	Q5U425	Mus musculus	predicted gene 12579; RIKEN cDNA 2810453I06 gene; hypothetical LOC674122; predicted gene 6036
1451975_at	Q91X57	Mus musculus	predicted gene 12579; RIKEN cDNA 2810453I06 gene; hypothetical LOC674122; predicted gene 6036
1451975_at	Q3ZN08	Mus musculus	predicted gene 12579; RIKEN cDNA 2810453I06 gene; hypothetical LOC674122; predicted gene 6036
1451975_at	Q8BPE1	Mus musculus	predicted gene 12579; RIKEN cDNA 2810453I06 gene; hypothetical LOC674122; predicted gene 6036
1451975_at	Q3TNG1	Mus musculus	predicted gene 12579; RIKEN cDNA 2810453I06 gene; hypothetical LOC674122; predicted gene 6036
1452295_at	Q6NST6	Mus musculus	prostate transmembrane protein, androgen induced 1; similar to Nedd4 WW binding protein 4
1452295_at	A2APF4	Mus musculus	prostate transmembrane protein, androgen induced 1; similar to Nedd4 WW binding protein 4
1452295_at	A2APF5	Mus musculus	prostate transmembrane protein, androgen induced 1; similar to Nedd4 WW binding protein 4
1452295_at	Q4QRN6	Mus musculus	prostate transmembrane protein, androgen induced 1; similar to Nedd4 WW binding protein 4
1452295_at	Q9EQH9	Mus musculus	prostate transmembrane protein, androgen induced 1; similar to Nedd4 WW binding protein 4
1452295_at	Q9D7R2	Mus musculus	prostate transmembrane protein, androgen induced 1; similar to Nedd4 WW binding protein 4
1454043_a_at	Q61763	Mus musculus	potassium voltage-gated channel, shaker-related subfamily, beta member 1
1454043_a_at	P97380	Mus musculus	potassium voltage-gated channel, shaker-related subfamily, beta member 1
1454043_a_at	P63143	Mus musculus	potassium voltage-gated channel, shaker-related subfamily, beta member 1
1454043_a_at	Q9D5E9	Mus musculus	potassium voltage-gated channel, shaker-related subfamily, beta member 1
1454043_a_at	Q91WM5	Mus musculus	potassium voltage-gated channel, shaker-related subfamily, beta member 1
1454043_a_at	Q63277	Mus musculus	potassium voltage-gated channel, shaker-related subfamily, beta member 1
1454043_a_at	Q8CD65	Mus musculus	potassium voltage-gated channel, shaker-related subfamily, beta member 1
1454043_a_at	Q3U6C5	Mus musculus	potassium voltage-gated channel, shaker-related subfamily, beta member 1
1452655_at	A0JP44	Mus musculus	zinc finger, DHHC domain containing 2
1452655_at	P59267	Mus musculus	zinc finger, DHHC domain containing 2
1452655_at	A4FUU5	Mus musculus	zinc finger, DHHC domain containing 2
1450932_s_at	Q8BIK4	Mus musculus	dedicator of cytokinesis 9
1450932_s_at	B2RY08	Mus musculus	dedicator of cytokinesis 9
1450932_s_at	B2RY79	Mus musculus	dedicator of cytokinesis 9
1450932_s_at	Q6PF84	Mus musculus	dedicator of cytokinesis 9
1450932_s_at	Q3UYH1	Mus musculus	dedicator of cytokinesis 9
1450932_s_at	Q921Y6	Mus musculus	dedicator of cytokinesis 9
1450932_s_at	B2RXS7	Mus musculus	dedicator of cytokinesis 9
1450932_s_at	Q7TN11	Mus musculus	dedicator of cytokinesis 9
1448839_at	Q6P8V1	Mus musculus	KN motif and ankyrin repeat domains 3
1448839_at	Q9Z1P7	Mus musculus	KN motif and ankyrin repeat domains 3
1448839_at	Q3V260	Mus musculus	KN motif and ankyrin repeat domains 3
1454159_a_at	Q61722	Mus musculus	insulin-like growth factor binding protein 2
1454159_a_at	Q9D057	Mus musculus	insulin-like growth factor binding protein 2
1454159_a_at	P47877	Mus musculus	insulin-like growth factor binding protein 2
1454159_a_at	Q91VK7	Mus musculus	insulin-like growth factor binding protein 2
1451867_x_at	A2ABW4	Mus musculus	Rho GTPase activating protein 6
1451867_x_at	Q9QZL8	Mus musculus	Rho GTPase activating protein 6
1451867_x_at	Q3TGN4	Mus musculus	Rho GTPase activating protein 6
1451867_x_at	Q3TAR2	Mus musculus	Rho GTPase activating protein 6
1451867_x_at	Q3TPC4	Mus musculus	Rho GTPase activating protein 6
1451867_x_at	Q8C842	Mus musculus	Rho GTPase activating protein 6
1451867_x_at	A2AC55	Mus musculus	Rho GTPase activating protein 6
1451867_x_at	Q8BG83	Mus musculus	Rho GTPase activating protein 6
1451867_x_at	O54834	Mus musculus	Rho GTPase activating protein 6
1451867_x_at	Q3TMC2	Mus musculus	Rho GTPase activating protein 6
1451867_x_at	Q8C8B2	Mus musculus	Rho GTPase activating protein 6
1450884_at	Q3TA14	Mus musculus	CD36 antigen
1450884_at	Q8C6Z4	Mus musculus	CD36 antigen
1450884_at	Q9CT95	Mus musculus	CD36 antigen
1450884_at	Q3UC79	Mus musculus	CD36 antigen
1450884_at	Q3UAI3	Mus musculus	CD36 antigen
1450884_at	Q08857	Mus musculus	CD36 antigen
1450884_at	Q3U6Y9	Mus musculus	CD36 antigen
1416953_at	Q922U0	Mus musculus	connective tissue growth factor
1416953_at	P29268	Mus musculus	connective tissue growth factor
1416953_at	Q91V29	Mus musculus	connective tissue growth factor
1460356_at	Q3U102	Mus musculus	endothelial cell-specific adhesion molecule
1460356_at	Q925F2	Mus musculus	endothelial cell-specific adhesion molecule
1460356_at	Q05CZ9	Mus musculus	endothelial cell-specific adhesion molecule
1449183_at	Q91XH4	Mus musculus	catechol-O-methyltransferase 1
1449183_at	O88587	Mus musculus	catechol-O-methyltransferase 1
1451322_at	Q8C1N1	Mus musculus	carboxymethylenebutenolidase-like (Pseudomonas)
1451322_at	Q8R1G2	Mus musculus	carboxymethylenebutenolidase-like (Pseudomonas)
1452035_at	Q6GQS7	Mus musculus	collagen, type IV, alpha 1
1452035_at	Q3UQV2	Mus musculus	collagen, type IV, alpha 1
1452035_at	Q53X35	Mus musculus	collagen, type IV, alpha 1
1452035_at	Q6PHB5	Mus musculus	collagen, type IV, alpha 1
1452035_at	Q3UJE7	Mus musculus	collagen, type IV, alpha 1
1452035_at	Q99LQ8	Mus musculus	collagen, type IV, alpha 1
1452035_at	Q3UHJ4	Mus musculus	collagen, type IV, alpha 1
1452035_at	P02463	Mus musculus	collagen, type IV, alpha 1
1451891_a_at	Q80VT0	Mus musculus	dysferlin
1451891_a_at	Q9QXC0	Mus musculus	dysferlin
1451891_a_at	Q7TQI2	Mus musculus	dysferlin
1451891_a_at	Q9ESD7	Mus musculus	dysferlin
1451891_a_at	A0FLF1	Mus musculus	dysferlin
1451891_a_at	Q6KAR3	Mus musculus	dysferlin
1450567_a_at	Q6LDI9	Mus musculus	collagen, type II, alpha 1
1450567_a_at	Q8K0N6	Mus musculus	collagen, type II, alpha 1
1450567_a_at	Q61428	Mus musculus	collagen, type II, alpha 1
1450567_a_at	Q6LDI8	Mus musculus	collagen, type II, alpha 1
1450567_a_at	Q62031	Mus musculus	collagen, type II, alpha 1
1450567_a_at	Q62033	Mus musculus	collagen, type II, alpha 1
1450567_a_at	Q62032	Mus musculus	collagen, type II, alpha 1
1450567_a_at	Q80X38	Mus musculus	collagen, type II, alpha 1
1450567_a_at	Q8CEF7	Mus musculus	collagen, type II, alpha 1
1450567_a_at	Q641K3	Mus musculus	collagen, type II, alpha 1
1450567_a_at	P28481	Mus musculus	collagen, type II, alpha 1
1450567_a_at	Q80VY3	Mus musculus	collagen, type II, alpha 1
1450567_a_at	Q6LDB1	Mus musculus	collagen, type II, alpha 1
1460382_at	A2ATH4	Mus musculus	cDNA sequence BC020535
1460382_at	A2ATH5	Mus musculus	cDNA sequence BC020535
1460382_at	Q8VCC6	Mus musculus	cDNA sequence BC020535
1426400_a_at	Q9R1C5	Mus musculus	calpain, small subunit 1
1426400_a_at	Q8CEI2	Mus musculus	calpain, small subunit 1
1426400_a_at	O88456	Mus musculus	calpain, small subunit 1
1426400_a_at	Q8VEK4	Mus musculus	calpain, small subunit 1
1426400_a_at	Q5BKQ2	Mus musculus	calpain, small subunit 1
1426400_a_at	Q3V0X5	Mus musculus	calpain, small subunit 1
1454722_at	Q542G1	Mus musculus	phosphatase and tensin homolog
1454722_at	O08586	Mus musculus	phosphatase and tensin homolog
1454722_at	Q3UUN5	Mus musculus	phosphatase and tensin homolog
1454722_at	Q8BSR7	Mus musculus	phosphatase and tensin homolog
1454722_at	Q3UFB0	Mus musculus	phosphatase and tensin homolog
1454722_at	Q8BJP9	Mus musculus	phosphatase and tensin homolog
1454722_at	Q3UUT8	Mus musculus	phosphatase and tensin homolog
1452436_at	Q8BS86	Mus musculus	lysyl oxidase-like 2
1452436_at	P58022	Mus musculus	lysyl oxidase-like 2
1452436_at	Q8C4K0	Mus musculus	lysyl oxidase-like 2
1452436_at	Q9JJ39	Mus musculus	lysyl oxidase-like 2
1452436_at	Q8BRE6	Mus musculus	lysyl oxidase-like 2
1452436_at	Q5PR71	Mus musculus	lysyl oxidase-like 2
1455439_a_at	P16045	Mus musculus	lectin, galactose binding, soluble 1
1455439_a_at	P05163	Mus musculus	lectin, galactose binding, soluble 1
1455439_a_at	Q4FZH4	Mus musculus	lectin, galactose binding, soluble 1
1455439_a_at	P17601	Mus musculus	lectin, galactose binding, soluble 1
1455439_a_at	Q99M27	Mus musculus	lectin, galactose binding, soluble 1
1455439_a_at	P11946	Mus musculus	lectin, galactose binding, soluble 1
1455439_a_at	Q9D0X0	Mus musculus	lectin, galactose binding, soluble 1
1452233_at	Q8C7V6	Mus musculus	ATP-binding cassette, sub-family C (CFTR/MRP), member 1
1452233_at	Q3UDM1	Mus musculus	ATP-binding cassette, sub-family C (CFTR/MRP), member 1
1452233_at	A5D6P3	Mus musculus	ATP-binding cassette, sub-family C (CFTR/MRP), member 1
1452233_at	Q8BRD0	Mus musculus	ATP-binding cassette, sub-family C (CFTR/MRP), member 1
1452233_at	O35379	Mus musculus	ATP-binding cassette, sub-family C (CFTR/MRP), member 1
1452233_at	Q9JL41	Mus musculus	ATP-binding cassette, sub-family C (CFTR/MRP), member 1
1451939_a_at	Q8CAJ5	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	Q3UTY5	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	Q9R0X5	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	Q3UWJ5	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	Q9CU92	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	O88408	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	Q8CDM3	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	A2ADP2	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	A2ADP3	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	Q9R0M3	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	Q9R0M2	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	A2BE45	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	A2BE46	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	A2BE47	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1451939_a_at	Q9ET15	Mus musculus	sushi-repeat-containing protein; retinitis pigmentosa GTPase regulator
1460203_at	P11881	Mus musculus	inositol 1,4,5-triphosphate receptor 1
1460203_at	Q8C8N0	Mus musculus	inositol 1,4,5-triphosphate receptor 1
1460203_at	Q8BQN0	Mus musculus	inositol 1,4,5-triphosphate receptor 1
1460203_at	P20943	Mus musculus	inositol 1,4,5-triphosphate receptor 1
1460203_at	Q99LG5	Mus musculus	inositol 1,4,5-triphosphate receptor 1
1460203_at	Q8C7X9	Mus musculus	inositol 1,4,5-triphosphate receptor 1
1460203_at	Q6NV80	Mus musculus	inositol 1,4,5-triphosphate receptor 1
1460203_at	Q3UVA1	Mus musculus	inositol 1,4,5-triphosphate receptor 1
1455504_a_at	Q9QXP6	Mus musculus	makorin, ring finger protein, 1
1455504_a_at	Q8C5B6	Mus musculus	makorin, ring finger protein, 1
1455504_a_at	Q8C5V4	Mus musculus	makorin, ring finger protein, 1
1455504_a_at	Q99LD7	Mus musculus	makorin, ring finger protein, 1
1455504_a_at	Q5KU40	Mus musculus	makorin, ring finger protein, 1
1455504_a_at	Q9DB86	Mus musculus	makorin, ring finger protein, 1
1455136_at	Q6ZQ49	Mus musculus	ATPase, Na+/K+ transporting, alpha 2 polypeptide
1455136_at	Q6PIE5	Mus musculus	ATPase, Na+/K+ transporting, alpha 2 polypeptide
1455136_at	Q80UZ8	Mus musculus	ATPase, Na+/K+ transporting, alpha 2 polypeptide
1455136_at	Q8R3A9	Mus musculus	ATPase, Na+/K+ transporting, alpha 2 polypeptide
1455136_at	Q3UHK5	Mus musculus	ATPase, Na+/K+ transporting, alpha 2 polypeptide
1450186_s_at	Q8BUB2	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q3TWS9	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q9JJ33	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q8BIR3	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	A2A608	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q9QXW5	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	A2A606	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	A2A607	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q9Z1R7	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	A6PW69	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q3TFV3	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q9QYZ0	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q9Z1N8	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q9Z271	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	P08755	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	P63094	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q6P7U9	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q9WUC0	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q58E62	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q9JJX0	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	Q6R2J5	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
1450186_s_at	A2A613	Mus musculus	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus
