From	To	Species	Gene Name
1449405_at	Q7TSV1	Mus musculus	tensin 1
1449405_at	Q9DBT6	Mus musculus	tensin 1
1449405_at	Q7TPM8	Mus musculus	tensin 1
1449405_at	Q8C323	Mus musculus	tensin 1
1420362_a_at	O70337	Mus musculus	BCL2-interacting killer
1420362_a_at	Q99L97	Mus musculus	BCL2-interacting killer
1450430_at	Q2HZ94	Mus musculus	mannose receptor, C type 1
1450430_at	Q61830	Mus musculus	mannose receptor, C type 1
1450430_at	Q8C502	Mus musculus	mannose receptor, C type 1
1449545_at	O89101	Mus musculus	fibroblast growth factor 18
1449545_at	Q5SQB3	Mus musculus	fibroblast growth factor 18
1449545_at	Q5SQB2	Mus musculus	fibroblast growth factor 18
1452309_at	Q9D2T3	Mus musculus	cingulin-like 1
1452309_at	Q8BLZ5	Mus musculus	cingulin-like 1
1452309_at	B2RSU6	Mus musculus	cingulin-like 1
1452309_at	Q8BZ26	Mus musculus	cingulin-like 1
1452309_at	B2RY19	Mus musculus	cingulin-like 1
1452309_at	Q6AW69	Mus musculus	cingulin-like 1
1452309_at	Q69ZB4	Mus musculus	cingulin-like 1
1452309_at	Q5U5U0	Mus musculus	cingulin-like 1
1422473_at	Q91VY2	Mus musculus	phosphodiesterase 4B, cAMP specific
1422473_at	Q3TAQ1	Mus musculus	phosphodiesterase 4B, cAMP specific
1422473_at	Q8VBU5	Mus musculus	phosphodiesterase 4B, cAMP specific
1422473_at	Q3TMR0	Mus musculus	phosphodiesterase 4B, cAMP specific
1422473_at	Q9QXI7	Mus musculus	phosphodiesterase 4B, cAMP specific
1422473_at	Q8BQB2	Mus musculus	phosphodiesterase 4B, cAMP specific
1422473_at	Q8BTA5	Mus musculus	phosphodiesterase 4B, cAMP specific
1422473_at	Q80VK8	Mus musculus	phosphodiesterase 4B, cAMP specific
1422473_at	Q6IQY6	Mus musculus	phosphodiesterase 4B, cAMP specific
1422473_at	Q3TTI9	Mus musculus	phosphodiesterase 4B, cAMP specific
1421854_at	Q544K3	Mus musculus	fibrinogen-like protein 2
1421854_at	Q71V87	Mus musculus	fibrinogen-like protein 2
1421854_at	Q71V31	Mus musculus	fibrinogen-like protein 2
1421854_at	P12804	Mus musculus	fibrinogen-like protein 2
1426604_at	Q3T9T6	Mus musculus	ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)
1426604_at	Q05DT6	Mus musculus	ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)
1426604_at	B2RQP1	Mus musculus	ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)
1426604_at	Q9ERU7	Mus musculus	ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)
1426604_at	Q8BIY0	Mus musculus	ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)
1426604_at	Q05921	Mus musculus	ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)
1452656_at	A0JP44	Mus musculus	zinc finger, DHHC domain containing 2
1452656_at	P59267	Mus musculus	zinc finger, DHHC domain containing 2
1452656_at	A4FUU5	Mus musculus	zinc finger, DHHC domain containing 2
1423505_at	P37804	Mus musculus	transgelin
1423505_at	Q545W0	Mus musculus	transgelin
1419292_at	Q6WLC5	Mus musculus	HtrA serine peptidase 3
1419292_at	Q9D236	Mus musculus	HtrA serine peptidase 3
1419292_at	Q8R221	Mus musculus	HtrA serine peptidase 3
1419292_at	Q6YDR0	Mus musculus	HtrA serine peptidase 3
1419292_at	B2RRV0	Mus musculus	HtrA serine peptidase 3
1418745_at	Q501L5	Mus musculus	osteomodulin
1418745_at	O35103	Mus musculus	osteomodulin
1418745_at	Q8C7G2	Mus musculus	osteomodulin
1425511_at	Q14DQ3	Mus musculus	MAP/microtubule affinity-regulating kinase 1
1425511_at	Q69ZI7	Mus musculus	MAP/microtubule affinity-regulating kinase 1
1425511_at	Q8VHJ5	Mus musculus	MAP/microtubule affinity-regulating kinase 1
1453076_at	Q9D275	Mus musculus	basic leucine zipper transcription factor, ATF-like 3
1421239_at	Q6PDI9	Mus musculus	interleukin 6 signal transducer
1421239_at	Q00560	Mus musculus	interleukin 6 signal transducer
1421239_at	Q3UQA0	Mus musculus	interleukin 6 signal transducer
1421239_at	Q3TDT5	Mus musculus	interleukin 6 signal transducer
1452181_at	B2RRB4	Mus musculus	cytoskeleton-associated protein 4
1452181_at	Q8R3F2	Mus musculus	cytoskeleton-associated protein 4
1452181_at	Q8BMK4	Mus musculus	cytoskeleton-associated protein 4
1452181_at	Q8BTK8	Mus musculus	cytoskeleton-associated protein 4
1450641_at	Q3TFD9	Mus musculus	vimentin
1450641_at	Q3U6S1	Mus musculus	vimentin
1450641_at	P20152	Mus musculus	vimentin
1450641_at	A4IF59	Mus musculus	vimentin
1450641_at	Q3TWV0	Mus musculus	vimentin
1450641_at	Q3UD36	Mus musculus	vimentin
1450641_at	Q8CCH1	Mus musculus	vimentin
1450641_at	Q5FWJ3	Mus musculus	vimentin
1450641_at	Q3V2S4	Mus musculus	vimentin
1450641_at	O08704	Mus musculus	vimentin
1450641_at	A2AKJ2	Mus musculus	vimentin
1450641_at	Q3UAX1	Mus musculus	vimentin
1422924_at	Q3TEQ6	Mus musculus	tumor necrosis factor (ligand) superfamily, member 9
1422924_at	P41274	Mus musculus	tumor necrosis factor (ligand) superfamily, member 9
1422924_at	Q3U1Z9	Mus musculus	tumor necrosis factor (ligand) superfamily, member 9
1418949_at	Q3UNI4	Mus musculus	growth differentiation factor 15
1418949_at	Q3TU76	Mus musculus	growth differentiation factor 15
1418949_at	Q9Z0J7	Mus musculus	growth differentiation factor 15
1418949_at	Q6NX63	Mus musculus	growth differentiation factor 15
1452654_at	A0JP44	Mus musculus	zinc finger, DHHC domain containing 2
1452654_at	P59267	Mus musculus	zinc finger, DHHC domain containing 2
1452654_at	A4FUU5	Mus musculus	zinc finger, DHHC domain containing 2
1415996_at	Q8BGQ0	Mus musculus	thioredoxin interacting protein
1415996_at	Q8K2B2	Mus musculus	thioredoxin interacting protein
1415996_at	Q8BG60	Mus musculus	thioredoxin interacting protein
1415996_at	Q9EP90	Mus musculus	thioredoxin interacting protein
1415996_at	Q91X82	Mus musculus	thioredoxin interacting protein
1415996_at	Q9DC00	Mus musculus	thioredoxin interacting protein
1415996_at	Q9R115	Mus musculus	thioredoxin interacting protein
1424838_at	A2A989	Mus musculus	RIKEN cDNA A330049M08 gene
1424838_at	Q99JS0	Mus musculus	RIKEN cDNA A330049M08 gene
1424838_at	A2A991	Mus musculus	RIKEN cDNA A330049M08 gene
1424838_at	A2A990	Mus musculus	RIKEN cDNA A330049M08 gene
1424838_at	A2A992	Mus musculus	RIKEN cDNA A330049M08 gene
1421965_s_at	B0V2W1	Mus musculus	Notch gene homolog 3 (Drosophila)
1421965_s_at	Q61982	Mus musculus	Notch gene homolog 3 (Drosophila)
1418726_a_at	Q3TH80	Mus musculus	troponin T2, cardiac
1418726_a_at	Q3TQ90	Mus musculus	troponin T2, cardiac
1418726_a_at	Q64377	Mus musculus	troponin T2, cardiac
1418726_a_at	P50752	Mus musculus	troponin T2, cardiac
1418726_a_at	Q64360	Mus musculus	troponin T2, cardiac
1418726_a_at	Q54AB6	Mus musculus	troponin T2, cardiac
1418726_a_at	Q6P3Z7	Mus musculus	troponin T2, cardiac
1450040_at	Q6PI17	Mus musculus	tissue inhibitor of metalloproteinase 2
1450040_at	Q8BSJ3	Mus musculus	tissue inhibitor of metalloproteinase 2
1450040_at	P25785	Mus musculus	tissue inhibitor of metalloproteinase 2
1450040_at	Q6GXA8	Mus musculus	tissue inhibitor of metalloproteinase 2
1426245_s_at	Q3UF61	Mus musculus	microtubule-associated protein, RP/EB family, member 2
1426245_s_at	Q3TG90	Mus musculus	microtubule-associated protein, RP/EB family, member 2
1426245_s_at	Q8BYR6	Mus musculus	microtubule-associated protein, RP/EB family, member 2
1426245_s_at	Q8BLZ6	Mus musculus	microtubule-associated protein, RP/EB family, member 2
1426245_s_at	Q8R001	Mus musculus	microtubule-associated protein, RP/EB family, member 2
1426245_s_at	Q8K109	Mus musculus	microtubule-associated protein, RP/EB family, member 2
1426245_s_at	Q8C177	Mus musculus	microtubule-associated protein, RP/EB family, member 2
1438824_at	Q91YQ9	Mus musculus	solute carrier family 20, member 1
1438824_at	Q3U244	Mus musculus	solute carrier family 20, member 1
1438824_at	Q9QVW6	Mus musculus	solute carrier family 20, member 1
1438824_at	Q61609	Mus musculus	solute carrier family 20, member 1
1438824_at	Q8CBJ1	Mus musculus	solute carrier family 20, member 1
1438824_at	Q8CF68	Mus musculus	solute carrier family 20, member 1
1438824_at	A2AKR9	Mus musculus	solute carrier family 20, member 1
1423280_at	P55821	Mus musculus	stathmin-like 2
1423280_at	Q9CZ46	Mus musculus	stathmin-like 2
1423280_at	Q545S4	Mus musculus	stathmin-like 2
1422671_s_at	Q32MS9	Mus musculus	N-acetylated alpha-linked acidic dipeptidase 2
1422671_s_at	Q80YF8	Mus musculus	N-acetylated alpha-linked acidic dipeptidase 2
1422671_s_at	Q3UZV6	Mus musculus	N-acetylated alpha-linked acidic dipeptidase 2
1422671_s_at	Q3TTB7	Mus musculus	N-acetylated alpha-linked acidic dipeptidase 2
1422671_s_at	Q9CZR2	Mus musculus	N-acetylated alpha-linked acidic dipeptidase 2
1454974_at	Q9QY50	Mus musculus	similar to Netrin-1 precursor; netrin 1
1454974_at	B1ARR0	Mus musculus	similar to Netrin-1 precursor; netrin 1
1454974_at	Q60832	Mus musculus	similar to Netrin-1 precursor; netrin 1
1454974_at	O09118	Mus musculus	similar to Netrin-1 precursor; netrin 1
1418699_s_at	Q8C3V7	Mus musculus	ferrochelatase
1418699_s_at	P22315	Mus musculus	ferrochelatase
1418699_s_at	Q91W09	Mus musculus	ferrochelatase
1418699_s_at	Q544X6	Mus musculus	ferrochelatase
1418699_s_at	Q4QRK2	Mus musculus	ferrochelatase
1418699_s_at	Q3UC49	Mus musculus	ferrochelatase
1431946_a_at	A2AKF0	Mus musculus	N-terminal EF-hand calcium binding protein 3
1431946_a_at	Q9ESR0	Mus musculus	N-terminal EF-hand calcium binding protein 3
1431946_a_at	Q9D6J4	Mus musculus	N-terminal EF-hand calcium binding protein 3
1431946_a_at	A1L0S0	Mus musculus	N-terminal EF-hand calcium binding protein 3
1431946_a_at	Q3TYZ9	Mus musculus	N-terminal EF-hand calcium binding protein 3
1431946_a_at	A1L0S1	Mus musculus	N-terminal EF-hand calcium binding protein 3
1431946_a_at	A2AKE9	Mus musculus	N-terminal EF-hand calcium binding protein 3
1431946_a_at	A2AKE8	Mus musculus	N-terminal EF-hand calcium binding protein 3
1418980_a_at	Q3TYV5	Mus musculus	2',3'-cyclic nucleotide 3' phosphodiesterase
1418980_a_at	Q8C7C9	Mus musculus	2',3'-cyclic nucleotide 3' phosphodiesterase
1418980_a_at	Q61424	Mus musculus	2',3'-cyclic nucleotide 3' phosphodiesterase
1418980_a_at	Q91V42	Mus musculus	2',3'-cyclic nucleotide 3' phosphodiesterase
1418980_a_at	Q09J73	Mus musculus	2',3'-cyclic nucleotide 3' phosphodiesterase
1418980_a_at	Q923F3	Mus musculus	2',3'-cyclic nucleotide 3' phosphodiesterase
1418980_a_at	Q3TYL9	Mus musculus	2',3'-cyclic nucleotide 3' phosphodiesterase
1418980_a_at	P16330	Mus musculus	2',3'-cyclic nucleotide 3' phosphodiesterase
1419663_at	Q62000	Mus musculus	osteoglycin
1419663_at	Q543C5	Mus musculus	osteoglycin
1416159_at	P43135	Mus musculus	similar to COUP-TFI; nuclear receptor subfamily 2, group F, member 2
1416159_at	Q3UST6	Mus musculus	similar to COUP-TFI; nuclear receptor subfamily 2, group F, member 2
1427391_a_at	Q3TNZ7	Mus musculus	collagen, type XII, alpha 1
1427391_a_at	Q60847	Mus musculus	collagen, type XII, alpha 1
1427391_a_at	P70322	Mus musculus	collagen, type XII, alpha 1
1451904_a_at	Q923W9	Mus musculus	a disintegrin and metallopeptidase domain 33
1451904_a_at	Q8R5G5	Mus musculus	a disintegrin and metallopeptidase domain 33
1451904_a_at	Q6TYY9	Mus musculus	a disintegrin and metallopeptidase domain 33
1451904_a_at	Q8R465	Mus musculus	a disintegrin and metallopeptidase domain 33
1451904_a_at	Q6TYZ0	Mus musculus	a disintegrin and metallopeptidase domain 33
1451904_a_at	Q58GH7	Mus musculus	a disintegrin and metallopeptidase domain 33
1451904_a_at	A2AP51	Mus musculus	a disintegrin and metallopeptidase domain 33
1451904_a_at	A2AP53	Mus musculus	a disintegrin and metallopeptidase domain 33
1417356_at	Q3TQ69	Mus musculus	paternally expressed 3; antisense transcript gene of Peg3
1417356_at	Q3URU2	Mus musculus	paternally expressed 3; antisense transcript gene of Peg3
1417356_at	O54978	Mus musculus	paternally expressed 3; antisense transcript gene of Peg3
1417356_at	Q61138	Mus musculus	paternally expressed 3; antisense transcript gene of Peg3
1417356_at	Q9QX53	Mus musculus	paternally expressed 3; antisense transcript gene of Peg3
1417356_at	Q80U47	Mus musculus	paternally expressed 3; antisense transcript gene of Peg3
1417356_at	Q8R5N0	Mus musculus	paternally expressed 3; antisense transcript gene of Peg3
1417356_at	Q0P5Y8	Mus musculus	paternally expressed 3; antisense transcript gene of Peg3
1417356_at	Q5EBP7	Mus musculus	paternally expressed 3; antisense transcript gene of Peg3
1417356_at	Q6GQS0	Mus musculus	paternally expressed 3; antisense transcript gene of Peg3
1417311_at	Q9DCT8	Mus musculus	cysteine rich protein 2
1417311_at	Q4FJU3	Mus musculus	cysteine rich protein 2
1449290_at	Q9EQF6	Mus musculus	dihydropyrimidinase-like 5
1449290_at	Q3SYJ1	Mus musculus	dihydropyrimidinase-like 5
1456228_x_at	Q99KE4	Mus musculus	myelin basic protein
1456228_x_at	Q03139	Mus musculus	myelin basic protein
1456228_x_at	Q61836	Mus musculus	myelin basic protein
1456228_x_at	P04370	Mus musculus	myelin basic protein
1456228_x_at	Q542T4	Mus musculus	myelin basic protein
1456228_x_at	Q61837	Mus musculus	myelin basic protein
1456228_x_at	Q3UGF3	Mus musculus	myelin basic protein
1456228_x_at	Q03176	Mus musculus	myelin basic protein
1456228_x_at	Q09J72	Mus musculus	myelin basic protein
1456228_x_at	Q9QWP1	Mus musculus	myelin basic protein
1456228_x_at	Q5D096	Mus musculus	myelin basic protein
1456228_x_at	Q01585	Mus musculus	myelin basic protein
1417333_at	Q8BXL5	Mus musculus	RAS p21 protein activator 4
1417333_at	Q6PFQ7	Mus musculus	RAS p21 protein activator 4
1417333_at	Q571H1	Mus musculus	RAS p21 protein activator 4
1417333_at	Q2PMI6	Mus musculus	RAS p21 protein activator 4
1417333_at	Q58DY7	Mus musculus	RAS p21 protein activator 4
1417333_at	Q3U2R4	Mus musculus	RAS p21 protein activator 4
1424921_at	Q8BS78	Mus musculus	bromodomain containing 4
1424921_at	Q925T2	Mus musculus	bromodomain containing 4
1424921_at	Q3U3Z2	Mus musculus	bromodomain containing 4
1424921_at	B0V2V7	Mus musculus	bromodomain containing 4
1424921_at	Q9ESU6	Mus musculus	bromodomain containing 4
1424921_at	Q63ZX2	Mus musculus	bromodomain containing 4
1424921_at	Q8VHF8	Mus musculus	bromodomain containing 4
1424921_at	Q3SYK2	Mus musculus	bromodomain containing 4
1424921_at	Q8VHF7	Mus musculus	bromodomain containing 4
1424921_at	O35692	Mus musculus	bromodomain containing 4
1424921_at	Q3UH70	Mus musculus	bromodomain containing 4
1424921_at	B2RSE4	Mus musculus	bromodomain containing 4
1424375_s_at	Q99JY3	Mus musculus	GTPase, IMAP family member 4
1419126_at	P28357	Mus musculus	homeo box D9
1419126_at	Q3UYS2	Mus musculus	homeo box D9
1419126_at	A2ASM9	Mus musculus	homeo box D9
1419126_at	Q3UMQ3	Mus musculus	homeo box D9
1451675_a_at	P08680	Mus musculus	aminolevulinic acid synthase 2, erythroid
1451675_a_at	A2AFM1	Mus musculus	aminolevulinic acid synthase 2, erythroid
1451675_a_at	A2AFM0	Mus musculus	aminolevulinic acid synthase 2, erythroid
1451675_a_at	Q9DCN0	Mus musculus	aminolevulinic acid synthase 2, erythroid
1451675_a_at	Q3TNI1	Mus musculus	aminolevulinic acid synthase 2, erythroid
1451675_a_at	Q64452	Mus musculus	aminolevulinic acid synthase 2, erythroid
1451675_a_at	Q8R1G3	Mus musculus	aminolevulinic acid synthase 2, erythroid
1451675_a_at	Q3TA47	Mus musculus	aminolevulinic acid synthase 2, erythroid
1417272_at	Q8BMQ0	Mus musculus	family with sequence similarity 114, member A1
1417272_at	Q9D3K6	Mus musculus	family with sequence similarity 114, member A1
1417272_at	Q9D281	Mus musculus	family with sequence similarity 114, member A1
1417272_at	Q8R2U1	Mus musculus	family with sequence similarity 114, member A1
1453997_a_at	Q9R0C4	Mus musculus	nestin
1453997_a_at	Q6P5H2	Mus musculus	nestin
1453997_a_at	A1E2I2	Mus musculus	nestin
1453997_a_at	Q8R228	Mus musculus	nestin
1453997_a_at	Q9CV43	Mus musculus	nestin
1453997_a_at	Q80X00	Mus musculus	nestin
1453997_a_at	Q8BPH7	Mus musculus	nestin
1449154_at	Q8VIA6	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q3TTT4	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q8C6X0	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q8VIA5	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q9EQV1	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q8VIA4	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q9EQV0	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q8VIA3	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q80WR4	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q8VIA2	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q3UST0	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q64047	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q8C4S5	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q9EQU7	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q9EQU8	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q8VIA7	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q9EQU6	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q8VIA8	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q61245	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q61246	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q9EQU9	Mus musculus	collagen, type XI, alpha 1
1449154_at	Q3TST6	Mus musculus	collagen, type XI, alpha 1
1417185_at	P05533	Mus musculus	lymphocyte antigen 6 complex, locus A
1417185_at	Q8BPD0	Mus musculus	lymphocyte antigen 6 complex, locus A
1449404_at	Q544E3	Mus musculus	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha
1449404_at	A2ASS3	Mus musculus	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha
1449404_at	Q9CZS7	Mus musculus	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha
1449404_at	O70172	Mus musculus	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha
1420611_at	Q3TQH5	Mus musculus	protein kinase, cAMP dependent, catalytic, beta
1420611_at	Q3UTH5	Mus musculus	protein kinase, cAMP dependent, catalytic, beta
1420611_at	Q8C4J3	Mus musculus	protein kinase, cAMP dependent, catalytic, beta
1420611_at	P05206	Mus musculus	protein kinase, cAMP dependent, catalytic, beta
1420611_at	Q8CBP8	Mus musculus	protein kinase, cAMP dependent, catalytic, beta
1420611_at	Q3UDD0	Mus musculus	protein kinase, cAMP dependent, catalytic, beta
1420611_at	P68181	Mus musculus	protein kinase, cAMP dependent, catalytic, beta
1448752_at	Q9DCY9	Mus musculus	carbonic anhydrase 2
1448752_at	Q7TPE1	Mus musculus	carbonic anhydrase 2
1448752_at	Q9DCT3	Mus musculus	carbonic anhydrase 2
1448752_at	P00920	Mus musculus	carbonic anhydrase 2
1448752_at	Q6LDQ7	Mus musculus	carbonic anhydrase 2
1418773_at	Q3U3X6	Mus musculus	fatty acid desaturase 3
1418773_at	Q3T9H9	Mus musculus	fatty acid desaturase 3
1418773_at	Q9JJE7	Mus musculus	fatty acid desaturase 3
1418773_at	Q8C4Y5	Mus musculus	fatty acid desaturase 3
1418773_at	Q3TRN0	Mus musculus	fatty acid desaturase 3
1418773_at	Q8CDZ4	Mus musculus	fatty acid desaturase 3
1418773_at	Q7TND7	Mus musculus	fatty acid desaturase 3
1430514_a_at	Q8C1L8	Mus musculus	CD99 antigen
1430514_a_at	Q4L2A4	Mus musculus	CD99 antigen
1430514_a_at	Q4L2A0	Mus musculus	CD99 antigen
1430514_a_at	Q8BLN1	Mus musculus	CD99 antigen
1430514_a_at	Q4L2A3	Mus musculus	CD99 antigen
1430514_a_at	Q4L299	Mus musculus	CD99 antigen
1430514_a_at	Q9DCI2	Mus musculus	CD99 antigen
1430514_a_at	Q8VCN6	Mus musculus	CD99 antigen
1453556_x_at	Q8C1L8	Mus musculus	CD99 antigen
1453556_x_at	Q4L2A4	Mus musculus	CD99 antigen
1453556_x_at	Q4L2A0	Mus musculus	CD99 antigen
1453556_x_at	Q8BLN1	Mus musculus	CD99 antigen
1453556_x_at	Q4L2A3	Mus musculus	CD99 antigen
1453556_x_at	Q4L299	Mus musculus	CD99 antigen
1453556_x_at	Q9DCI2	Mus musculus	CD99 antigen
1453556_x_at	Q8VCN6	Mus musculus	CD99 antigen
1448228_at	Q3TWI1	Mus musculus	lysyl oxidase
1448228_at	Q3TP83	Mus musculus	lysyl oxidase
1448228_at	Q3TLP7	Mus musculus	lysyl oxidase
1448228_at	Q3TX90	Mus musculus	lysyl oxidase
1448228_at	P28301	Mus musculus	lysyl oxidase
1448228_at	Q3UXV2	Mus musculus	lysyl oxidase
1448228_at	Q3TXH3	Mus musculus	lysyl oxidase
1425814_a_at	Q9R1W5	Mus musculus	calcitonin receptor-like
1425814_a_at	A2AR99	Mus musculus	calcitonin receptor-like
1425814_a_at	Q9WUP2	Mus musculus	calcitonin receptor-like
1425814_a_at	Q9QXH8	Mus musculus	calcitonin receptor-like
1419301_at	Q8BLL2	Mus musculus	frizzled homolog 4 (Drosophila)
1419301_at	Q8BKU9	Mus musculus	frizzled homolog 4 (Drosophila)
1419301_at	Q61088	Mus musculus	frizzled homolog 4 (Drosophila)
1419301_at	Q3V1B2	Mus musculus	frizzled homolog 4 (Drosophila)
1419301_at	Q8BKS3	Mus musculus	frizzled homolog 4 (Drosophila)
1416936_at	Q80YE4	Mus musculus	apoptosis-associated tyrosine kinase
1416936_at	O35211	Mus musculus	apoptosis-associated tyrosine kinase
1416936_at	Q80YE3	Mus musculus	apoptosis-associated tyrosine kinase
1416936_at	Q8CB63	Mus musculus	apoptosis-associated tyrosine kinase
1416936_at	B1AZF9	Mus musculus	apoptosis-associated tyrosine kinase
1416936_at	Q8CHE2	Mus musculus	apoptosis-associated tyrosine kinase
1416936_at	Q3UHR8	Mus musculus	apoptosis-associated tyrosine kinase
1416936_at	A6BLY8	Mus musculus	apoptosis-associated tyrosine kinase
1416936_at	Q66JN3	Mus musculus	apoptosis-associated tyrosine kinase
1416936_at	Q3U2U5	Mus musculus	apoptosis-associated tyrosine kinase
1420851_at	Q8CFJ8	Mus musculus	par-6 partitioning defective 6 homolog gamma (C. elegans)
1420851_at	Q9JK84	Mus musculus	par-6 partitioning defective 6 homolog gamma (C. elegans)
1420851_at	Q8CBL3	Mus musculus	par-6 partitioning defective 6 homolog gamma (C. elegans)
1419816_s_at	Q3TK48	Mus musculus	ERBB receptor feedback inhibitor 1
1419816_s_at	Q99JZ7	Mus musculus	ERBB receptor feedback inhibitor 1
1419816_s_at	Q3TJN8	Mus musculus	ERBB receptor feedback inhibitor 1
1416528_at	Q91VW3	Mus musculus	SH3 domain binding glutamic acid-rich protein-like 3
1426947_x_at	Q8C972	Mus musculus	collagen, type VI, alpha 2
1426947_x_at	Q02788	Mus musculus	collagen, type VI, alpha 2
1426947_x_at	Q05505	Mus musculus	collagen, type VI, alpha 2
1426947_x_at	Q8K229	Mus musculus	collagen, type VI, alpha 2
1449102_at	O08792	Mus musculus	early B-cell factor 2
1449102_at	Q543D5	Mus musculus	early B-cell factor 2
1449947_s_at	Q6P9K2	Mus musculus	zinc finger homeobox 3
1449947_s_at	Q5DTG5	Mus musculus	zinc finger homeobox 3
1449947_s_at	Q63ZY0	Mus musculus	zinc finger homeobox 3
1449947_s_at	Q9CTR5	Mus musculus	zinc finger homeobox 3
1449947_s_at	Q61329	Mus musculus	zinc finger homeobox 3
1449516_a_at	Q542M0	Mus musculus	regulator of G-protein signaling 3
1449516_a_at	Q9DC04	Mus musculus	regulator of G-protein signaling 3
1449516_a_at	Q3TAS0	Mus musculus	regulator of G-protein signaling 3
1449516_a_at	Q8VI25	Mus musculus	regulator of G-protein signaling 3
1449516_a_at	Q5SRB8	Mus musculus	regulator of G-protein signaling 3
1449516_a_at	Q5SRB4	Mus musculus	regulator of G-protein signaling 3
1449516_a_at	Q5SRB1	Mus musculus	regulator of G-protein signaling 3
1449516_a_at	Q9JL22	Mus musculus	regulator of G-protein signaling 3
1449516_a_at	Q9JL23	Mus musculus	regulator of G-protein signaling 3
1449516_a_at	Q3TW44	Mus musculus	regulator of G-protein signaling 3
1449516_a_at	Q9QXA2	Mus musculus	regulator of G-protein signaling 3
1449516_a_at	Q925G9	Mus musculus	regulator of G-protein signaling 3
1449516_a_at	Q8CEE3	Mus musculus	regulator of G-protein signaling 3
1433655_at	Q9D9L0	Mus musculus	predicted gene 10179; ring finger protein 141
1433655_at	Q9D040	Mus musculus	predicted gene 10179; ring finger protein 141
1433655_at	Q9D5C4	Mus musculus	predicted gene 10179; ring finger protein 141
1433655_at	Q99MB7	Mus musculus	predicted gene 10179; ring finger protein 141
1433655_at	Q3U464	Mus musculus	predicted gene 10179; ring finger protein 141
1428064_at	B2RUJ3	Mus musculus	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
1428064_at	Q6ZQ48	Mus musculus	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
1428064_at	Q3US99	Mus musculus	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
1428064_at	Q9CRJ3	Mus musculus	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
1428064_at	Q6PEQ9	Mus musculus	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
1428064_at	Q4LDD4	Mus musculus	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
1428064_at	Q58ET6	Mus musculus	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
1428064_at	Q3UDD2	Mus musculus	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
1425978_at	Q8VIL4	Mus musculus	myocardin
1425978_at	Q8C3W6	Mus musculus	myocardin
1425978_at	Q6W8X1	Mus musculus	myocardin
1425978_at	Q8VIM5	Mus musculus	myocardin
1425978_at	Q5SS67	Mus musculus	myocardin
1425978_at	Q5SS66	Mus musculus	myocardin
1425978_at	Q3US93	Mus musculus	myocardin
1425978_at	Q5SS65	Mus musculus	myocardin
1452231_x_at	O35368	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1452231_x_at	Q3UMV2	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
1452231_x_at	Q3T9I1	Mus musculus	similar to Interferon-activatable protein 203 (Ifi-203) (Interferon-inducible protein p203); similar to interferon activated gene 203; interferon activated gene 203
