From	To	Species	Gene Name
1419252_at	Q80ZL3	Mus musculus	epidermal growth factor receptor pathway substrate 15
1419252_at	Q5JC28	Mus musculus	epidermal growth factor receptor pathway substrate 15
1457147_at	Q3TYN4	Mus musculus	enhancer trap locus 4
1457147_at	A2AQ25	Mus musculus	enhancer trap locus 4
1457147_at	Q80VK2	Mus musculus	enhancer trap locus 4
1457147_at	Q3UFL8	Mus musculus	enhancer trap locus 4
1457147_at	A2AUF1	Mus musculus	enhancer trap locus 4
1457147_at	Q75UV9	Mus musculus	enhancer trap locus 4
1457147_at	Q75UV8	Mus musculus	enhancer trap locus 4
1457147_at	A2AUE9	Mus musculus	enhancer trap locus 4
1457147_at	Q8BHR1	Mus musculus	enhancer trap locus 4
1457147_at	Q8CHA8	Mus musculus	enhancer trap locus 4
1457147_at	Q8BHY1	Mus musculus	enhancer trap locus 4
1457147_at	Q8BHX8	Mus musculus	enhancer trap locus 4
1457147_at	A2AUF0	Mus musculus	enhancer trap locus 4
1457147_at	B2RY09	Mus musculus	enhancer trap locus 4
1457147_at	Q8R0K6	Mus musculus	enhancer trap locus 4
1451519_at	Q9CQJ4	Mus musculus	ring finger protein 2
1451519_at	O35729	Mus musculus	ring finger protein 2
1451519_at	Q4FJV5	Mus musculus	ring finger protein 2
1451519_at	O35699	Mus musculus	ring finger protein 2
1451519_at	Q8C1X8	Mus musculus	ring finger protein 2
1415844_at	Q8BGH3	Mus musculus	synaptotagmin IV
1415844_at	P40749	Mus musculus	synaptotagmin IV
1415844_at	Q3UFC1	Mus musculus	synaptotagmin IV
1415844_at	Q8BRL6	Mus musculus	synaptotagmin IV
1415844_at	Q571C5	Mus musculus	synaptotagmin IV
1451055_at	Q8C204	Mus musculus	solute carrier family 45, member 2
1451055_at	P58355	Mus musculus	solute carrier family 45, member 2
1451055_at	Q541S3	Mus musculus	solute carrier family 45, member 2
1417559_at	Q8BPC9	Mus musculus	sideroflexin 1
1417559_at	Q99JR1	Mus musculus	sideroflexin 1
1417559_at	Q9CZG4	Mus musculus	sideroflexin 1
1417559_at	Q3UB44	Mus musculus	sideroflexin 1
1423314_s_at	Q3U3Y7	Mus musculus	phosphodiesterase 7A
1423314_s_at	Q6P5G2	Mus musculus	phosphodiesterase 7A
1423314_s_at	P70453	Mus musculus	phosphodiesterase 7A
1423314_s_at	Q9ERB3	Mus musculus	phosphodiesterase 7A
1423314_s_at	Q3TFY5	Mus musculus	phosphodiesterase 7A
1425546_a_at	Q62359	Mus musculus	transferrin
1425546_a_at	Q63915	Mus musculus	transferrin
1425546_a_at	Q62357	Mus musculus	transferrin
1425546_a_at	Q8VII5	Mus musculus	transferrin
1425546_a_at	Q62358	Mus musculus	transferrin
1425546_a_at	Q921I1	Mus musculus	transferrin
1425546_a_at	Q922C0	Mus musculus	transferrin
1425546_a_at	O35421	Mus musculus	transferrin
1425546_a_at	Q3UBW7	Mus musculus	transferrin
1425546_a_at	Q61803	Mus musculus	transferrin
1425546_a_at	Q58E69	Mus musculus	transferrin
1425546_a_at	Q64515	Mus musculus	transferrin
1422514_at	Q3TWA7	Mus musculus	AE binding protein 1
1422514_at	Q3TXB2	Mus musculus	AE binding protein 1
1422514_at	Q640N1	Mus musculus	AE binding protein 1
1422514_at	Q3TX56	Mus musculus	AE binding protein 1
1422514_at	Q61281	Mus musculus	AE binding protein 1
1422514_at	Q5NCI9	Mus musculus	AE binding protein 1
1422514_at	Q3TVV5	Mus musculus	AE binding protein 1
1422514_at	O88442	Mus musculus	AE binding protein 1
1460234_at	Q68EM0	Mus musculus	WD repeat domain 81
1460234_at	Q3TA90	Mus musculus	WD repeat domain 81
1460234_at	Q8R159	Mus musculus	WD repeat domain 81
1460234_at	Q6KAR1	Mus musculus	WD repeat domain 81
1460234_at	Q3UU62	Mus musculus	WD repeat domain 81
1460234_at	Q3TUS9	Mus musculus	WD repeat domain 81
1460234_at	Q6P8W0	Mus musculus	WD repeat domain 81
1460234_at	Q5ND34	Mus musculus	WD repeat domain 81
1425586_a_at	Q99N53	Mus musculus	melanophilin
1425586_a_at	Q3UFV7	Mus musculus	melanophilin
1425586_a_at	Q91V27	Mus musculus	melanophilin
1437688_x_at	Q9CYN9	Mus musculus	ATPase, H+ transporting, lysosomal accessory protein 2
1437688_x_at	Q1XID4	Mus musculus	ATPase, H+ transporting, lysosomal accessory protein 2
1437688_x_at	Q91YU5	Mus musculus	ATPase, H+ transporting, lysosomal accessory protein 2
1437688_x_at	Q8BVU6	Mus musculus	ATPase, H+ transporting, lysosomal accessory protein 2
1437688_x_at	A2BDN5	Mus musculus	ATPase, H+ transporting, lysosomal accessory protein 2
1418774_a_at	Q3TAY6	Mus musculus	ATPase, Cu++ transporting, alpha polypeptide
1418774_a_at	Q3T9Y7	Mus musculus	ATPase, Cu++ transporting, alpha polypeptide
1418774_a_at	P97422	Mus musculus	ATPase, Cu++ transporting, alpha polypeptide
1418774_a_at	Q64430	Mus musculus	ATPase, Cu++ transporting, alpha polypeptide
1418774_a_at	Q64431	Mus musculus	ATPase, Cu++ transporting, alpha polypeptide
1418774_a_at	O35101	Mus musculus	ATPase, Cu++ transporting, alpha polypeptide
1418774_a_at	A2AG68	Mus musculus	ATPase, Cu++ transporting, alpha polypeptide
1418774_a_at	A2AG69	Mus musculus	ATPase, Cu++ transporting, alpha polypeptide
1450391_a_at	O35678	Mus musculus	monoglyceride lipase
1450391_a_at	Q9D9G8	Mus musculus	monoglyceride lipase
1450391_a_at	Q3UFX6	Mus musculus	monoglyceride lipase
1450391_a_at	Q3UFN1	Mus musculus	monoglyceride lipase
1450391_a_at	Q3V2R0	Mus musculus	monoglyceride lipase
1416409_at	Q8BW35	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416409_at	Q8C168	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416409_at	Q8BYC3	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416409_at	Q3TDG0	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416409_at	O35616	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416409_at	Q9R0H0	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416409_at	A2A850	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416409_at	A2A848	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1426333_a_at	Q05DR8	Mus musculus	inhibitor of kappaB kinase beta
1426333_a_at	Q3V454	Mus musculus	inhibitor of kappaB kinase beta
1426333_a_at	Q8BQA9	Mus musculus	inhibitor of kappaB kinase beta
1426333_a_at	O88351	Mus musculus	inhibitor of kappaB kinase beta
1426333_a_at	Q9R1J6	Mus musculus	inhibitor of kappaB kinase beta
1426333_a_at	Q3USX8	Mus musculus	inhibitor of kappaB kinase beta
1426333_a_at	Q5D0E0	Mus musculus	inhibitor of kappaB kinase beta
1426333_a_at	Q3U141	Mus musculus	inhibitor of kappaB kinase beta
1428279_a_at	Q3TYJ2	Mus musculus	ataxin 7-like 1
1428279_a_at	Q9CZ05	Mus musculus	ataxin 7-like 1
1428279_a_at	B2RW07	Mus musculus	ataxin 7-like 1
1428279_a_at	Q8VD60	Mus musculus	ataxin 7-like 1
1428279_a_at	Q3U1F1	Mus musculus	ataxin 7-like 1
1434175_s_at	Q9CVC6	Mus musculus	tectonin beta-propeller repeat containing 1
1434175_s_at	Q8R3E0	Mus musculus	tectonin beta-propeller repeat containing 1
1434175_s_at	Q80VP0	Mus musculus	tectonin beta-propeller repeat containing 1
1434175_s_at	Q99KQ5	Mus musculus	tectonin beta-propeller repeat containing 1
1434175_s_at	Q8CHA3	Mus musculus	tectonin beta-propeller repeat containing 1
1415742_at	P70295	Mus musculus	ancient ubiquitous protein 1
1415742_at	Q3TBX5	Mus musculus	ancient ubiquitous protein 1
1415742_at	Q3TAZ9	Mus musculus	ancient ubiquitous protein 1
1415742_at	Q3U0H4	Mus musculus	ancient ubiquitous protein 1
1415742_at	Q3U3K9	Mus musculus	ancient ubiquitous protein 1
1435446_a_at	Q3UF91	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1435446_a_at	Q8C025	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1435446_a_at	Q91W91	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1435446_a_at	Q8K0H2	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1435446_a_at	Q3U0Y7	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1435446_a_at	Q6SXV1	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1451035_a_at	Q9D0P3	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
1451035_a_at	Q810X5	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
1451035_a_at	Q9CQI5	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
1451035_a_at	Q9JII6	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
1451035_a_at	Q9D012	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
1451035_a_at	Q3UJW9	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
1451035_a_at	Q80XJ7	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
1451035_a_at	Q9D0I7	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
1451035_a_at	Q9D016	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
1451035_a_at	Q9CT53	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
1451035_a_at	Q540D7	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
1451035_a_at	Q9CQT8	Mus musculus	aldo-keto reductase family 1, member A4 (aldehyde reductase)
1428741_at	A2A9R4	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	A2A9S3	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	A2A9S2	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	A2A9R8	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	A2A9R7	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	A2A9R6	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	A2A9R5	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	Q6PHZ3	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	A2A9S1	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	A2A9S0	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	Q1KS26	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	Q80XH9	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	Q1W5D4	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	Q9CXQ0	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	O55010	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	Q61701	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1428741_at	Q8BVA9	Mus musculus	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
1430271_x_at	Q9D4V4	Mus musculus	TATA box binding protein (Tbp)-associated factor, RNA polymerase I, D; predicted gene 13487
1430271_x_at	Q9D5U6	Mus musculus	TATA box binding protein (Tbp)-associated factor, RNA polymerase I, D; predicted gene 13487
1430271_x_at	Q8C7I5	Mus musculus	TATA box binding protein (Tbp)-associated factor, RNA polymerase I, D; predicted gene 13487
1430271_x_at	Q8K176	Mus musculus	TATA box binding protein (Tbp)-associated factor, RNA polymerase I, D; predicted gene 13487
1430271_x_at	Q9CZG0	Mus musculus	TATA box binding protein (Tbp)-associated factor, RNA polymerase I, D; predicted gene 13487
1430271_x_at	Q149X7	Mus musculus	TATA box binding protein (Tbp)-associated factor, RNA polymerase I, D; predicted gene 13487
1448596_at	Q8K4R3	Mus musculus	solute carrier family 6 (neurotransmitter transporter, creatine), member 8
1448596_at	B2LHN0	Mus musculus	solute carrier family 6 (neurotransmitter transporter, creatine), member 8
1448596_at	Q684J3	Mus musculus	solute carrier family 6 (neurotransmitter transporter, creatine), member 8
1448596_at	Q80YC9	Mus musculus	solute carrier family 6 (neurotransmitter transporter, creatine), member 8
1448596_at	A2ALM4	Mus musculus	solute carrier family 6 (neurotransmitter transporter, creatine), member 8
1448596_at	A2ALM6	Mus musculus	solute carrier family 6 (neurotransmitter transporter, creatine), member 8
1448596_at	A2ALM5	Mus musculus	solute carrier family 6 (neurotransmitter transporter, creatine), member 8
1448596_at	Q8VBW1	Mus musculus	solute carrier family 6 (neurotransmitter transporter, creatine), member 8
1448596_at	Q8R1L0	Mus musculus	solute carrier family 6 (neurotransmitter transporter, creatine), member 8
1448596_at	A2ALM7	Mus musculus	solute carrier family 6 (neurotransmitter transporter, creatine), member 8
1451304_at	Q8BI00	Mus musculus	transmembrane protein 143
1451304_at	Q8VD26	Mus musculus	transmembrane protein 143
1451304_at	Q8BI09	Mus musculus	transmembrane protein 143
1451304_at	Q8BHU3	Mus musculus	transmembrane protein 143
1434599_a_at	Q9Z0U1	Mus musculus	tight junction protein 2
1434599_a_at	Q8K210	Mus musculus	tight junction protein 2
1426584_a_at	Q64442	Mus musculus	sorbitol dehydrogenase
1426584_a_at	Q71VF6	Mus musculus	sorbitol dehydrogenase
1426584_a_at	Q569V5	Mus musculus	sorbitol dehydrogenase
1426584_a_at	Q9CPS0	Mus musculus	sorbitol dehydrogenase
1420618_at	Q5SU48	Mus musculus	cytoplasmic polyadenylation element binding protein 4
1420618_at	Q9D5G2	Mus musculus	cytoplasmic polyadenylation element binding protein 4
1420618_at	Q69ZD7	Mus musculus	cytoplasmic polyadenylation element binding protein 4
1420618_at	Q5SU47	Mus musculus	cytoplasmic polyadenylation element binding protein 4
1420618_at	Q3TSF0	Mus musculus	cytoplasmic polyadenylation element binding protein 4
1420618_at	Q7TN98	Mus musculus	cytoplasmic polyadenylation element binding protein 4
1420618_at	Q3U4E1	Mus musculus	cytoplasmic polyadenylation element binding protein 4
1420618_at	A6H6G0	Mus musculus	cytoplasmic polyadenylation element binding protein 4
1420618_at	Q9D5F3	Mus musculus	cytoplasmic polyadenylation element binding protein 4
1427878_at	Q8BMU1	Mus musculus	RIKEN cDNA 0610010O12 gene
1427878_at	Q8K353	Mus musculus	RIKEN cDNA 0610010O12 gene
1423214_at	Q9CRY9	Mus musculus	plexin C1; similar to plexin C1
1423214_at	Q8CGW1	Mus musculus	plexin C1; similar to plexin C1
1423214_at	Q9QZC2	Mus musculus	plexin C1; similar to plexin C1
1423214_at	Q8C3X9	Mus musculus	plexin C1; similar to plexin C1
1420413_at	Q9WTR6	Mus musculus	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11
1420413_at	Q542C8	Mus musculus	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11
1420413_at	Q8BYV9	Mus musculus	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11
1420413_at	Q3TN05	Mus musculus	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11
1448595_a_at	A3KGA2	Mus musculus	brain expressed gene 1
1448595_a_at	Q9R1J2	Mus musculus	brain expressed gene 1
1448595_a_at	O88858	Mus musculus	brain expressed gene 1
1448595_a_at	Q9R224	Mus musculus	brain expressed gene 1
1460401_at	B2RS10	Mus musculus	ER degradation enhancer, mannosidase alpha-like 3
1460401_at	Q6P9L0	Mus musculus	ER degradation enhancer, mannosidase alpha-like 3
1460401_at	Q2HXL6	Mus musculus	ER degradation enhancer, mannosidase alpha-like 3
1460401_at	B9EHZ4	Mus musculus	ER degradation enhancer, mannosidase alpha-like 3
1460401_at	Q8R1X5	Mus musculus	ER degradation enhancer, mannosidase alpha-like 3
1423507_a_at	Q9ERJ9	Mus musculus	sirtuin 2 (silent mating type information regulation 2, homolog) 2 (S. cerevisiae)
1423507_a_at	Q9CXS5	Mus musculus	sirtuin 2 (silent mating type information regulation 2, homolog) 2 (S. cerevisiae)
1423507_a_at	Q8VDQ8	Mus musculus	sirtuin 2 (silent mating type information regulation 2, homolog) 2 (S. cerevisiae)
1423507_a_at	Q3UJK6	Mus musculus	sirtuin 2 (silent mating type information regulation 2, homolog) 2 (S. cerevisiae)
1423507_a_at	Q9EQ18	Mus musculus	sirtuin 2 (silent mating type information regulation 2, homolog) 2 (S. cerevisiae)
1455065_x_at	Q91WJ4	Mus musculus	similar to Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase) (Oscillin); glucosamine-6-phosphate deaminase 1; predicted gene 8615
1455065_x_at	Q8BK00	Mus musculus	similar to Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase) (Oscillin); glucosamine-6-phosphate deaminase 1; predicted gene 8615
1455065_x_at	O88958	Mus musculus	similar to Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase) (Oscillin); glucosamine-6-phosphate deaminase 1; predicted gene 8615
1455065_x_at	Q3TKA0	Mus musculus	similar to Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase) (Oscillin); glucosamine-6-phosphate deaminase 1; predicted gene 8615
1455065_x_at	Q9R188	Mus musculus	similar to Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase) (Oscillin); glucosamine-6-phosphate deaminase 1; predicted gene 8615
1455065_x_at	Q6A0D9	Mus musculus	similar to Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase) (Oscillin); glucosamine-6-phosphate deaminase 1; predicted gene 8615
1452768_at	Q62301	Mus musculus	testis expressed gene 261
1452768_at	Q62302	Mus musculus	testis expressed gene 261
1434709_at	Q6QRP1	Mus musculus	neuron-glia-CAM-related cell adhesion molecule
1434709_at	Q99MG3	Mus musculus	neuron-glia-CAM-related cell adhesion molecule
1434709_at	Q80U33	Mus musculus	neuron-glia-CAM-related cell adhesion molecule
1434709_at	Q6P9Y5	Mus musculus	neuron-glia-CAM-related cell adhesion molecule
1434709_at	Q8BX92	Mus musculus	neuron-glia-CAM-related cell adhesion molecule
1434709_at	Q8BLG8	Mus musculus	neuron-glia-CAM-related cell adhesion molecule
1434709_at	Q810U4	Mus musculus	neuron-glia-CAM-related cell adhesion molecule
1434709_at	Q8BYJ8	Mus musculus	neuron-glia-CAM-related cell adhesion molecule
1416823_a_at	Q8K2D2	Mus musculus	oxysterol binding protein-like 1A
1416823_a_at	Q3V156	Mus musculus	oxysterol binding protein-like 1A
1416823_a_at	Q3TH97	Mus musculus	oxysterol binding protein-like 1A
1416823_a_at	Q6DFU6	Mus musculus	oxysterol binding protein-like 1A
1416823_a_at	Q6PG70	Mus musculus	oxysterol binding protein-like 1A
1416823_a_at	O88318	Mus musculus	oxysterol binding protein-like 1A
1416823_a_at	Q3UZK3	Mus musculus	oxysterol binding protein-like 1A
1416823_a_at	Q8BTJ6	Mus musculus	oxysterol binding protein-like 1A
1416823_a_at	Q673L8	Mus musculus	oxysterol binding protein-like 1A
1416823_a_at	Q91XL9	Mus musculus	oxysterol binding protein-like 1A
1456433_at	Q9D3M1	Mus musculus	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1
1456433_at	Q6NXM2	Mus musculus	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1
1456433_at	Q8BZV0	Mus musculus	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1
1456433_at	Q8BTL0	Mus musculus	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1
1456433_at	Q8BTZ6	Mus musculus	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1
1419544_at	Q9D9Z4	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit C1
1419544_at	Q3TG21	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit C1
1419544_at	Q91Z42	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit C1
1419544_at	Q9Z1G3	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit C1
1449633_s_at	A2A4I2	Mus musculus	5'-nucleotidase, cytosolic III-like
1449633_s_at	Q91WE8	Mus musculus	5'-nucleotidase, cytosolic III-like
1449633_s_at	A2A4I3	Mus musculus	5'-nucleotidase, cytosolic III-like
1449633_s_at	Q9D9F9	Mus musculus	5'-nucleotidase, cytosolic III-like
1449633_s_at	Q3UFY7	Mus musculus	5'-nucleotidase, cytosolic III-like
1449633_s_at	Q8BHU9	Mus musculus	5'-nucleotidase, cytosolic III-like
1449633_s_at	Q3TLP3	Mus musculus	5'-nucleotidase, cytosolic III-like
1425180_at	A7BFW0	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	Q3UGA0	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	A2AIY8	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	A2AIY9	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	Q8BXX4	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	A2AIZ1	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	A2AIY7	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	A2AIY4	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	Q3UGH4	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	A2AIY5	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	Q8VD37	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	Q7TQ39	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	A2AIZ0	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	Q8C034	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	Q9CXT2	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	Q3UFU3	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1425180_at	Q3U565	Mus musculus	SH3-domain GRB2-like (endophilin) interacting protein 1
1417590_at	Q99LX3	Mus musculus	cytochrome P450, family 27, subfamily a, polypeptide 1
1417590_at	Q9DBG1	Mus musculus	cytochrome P450, family 27, subfamily a, polypeptide 1
1448429_at	Q9R062	Mus musculus	glycogenin
1448429_at	Q3TWR9	Mus musculus	glycogenin
1418257_at	Q9WVL3	Mus musculus	solute carrier family 12, member 7
1418257_at	Q8C6Y2	Mus musculus	solute carrier family 12, member 7
1418257_at	Q3UE50	Mus musculus	solute carrier family 12, member 7
1418257_at	Q3TDX1	Mus musculus	solute carrier family 12, member 7
1418257_at	B9EIV8	Mus musculus	solute carrier family 12, member 7
1418257_at	Q3TB23	Mus musculus	solute carrier family 12, member 7
1418257_at	Q6KAS8	Mus musculus	solute carrier family 12, member 7
1417868_a_at	Q9WUU7	Mus musculus	cathepsin Z
1417868_a_at	Q9ES94	Mus musculus	cathepsin Z
1417868_a_at	Q545I6	Mus musculus	cathepsin Z
1423726_at	Q8R3T8	Mus musculus	vesicle amine transport protein 1 homolog (T californica)
1423726_at	Q3U331	Mus musculus	vesicle amine transport protein 1 homolog (T californica)
1423726_at	Q3TXD3	Mus musculus	vesicle amine transport protein 1 homolog (T californica)
1423726_at	Q499X4	Mus musculus	vesicle amine transport protein 1 homolog (T californica)
1423726_at	Q8R3G0	Mus musculus	vesicle amine transport protein 1 homolog (T californica)
1423726_at	Q62465	Mus musculus	vesicle amine transport protein 1 homolog (T californica)
1423726_at	Q5RKP0	Mus musculus	vesicle amine transport protein 1 homolog (T californica)
1440936_at	Q9D2G7	Mus musculus	serine active site containing 1
1440936_at	Q3U213	Mus musculus	serine active site containing 1
1440936_at	Q3TS62	Mus musculus	serine active site containing 1
1450637_a_at	Q3TWA7	Mus musculus	AE binding protein 1
1450637_a_at	Q3TXB2	Mus musculus	AE binding protein 1
1450637_a_at	Q640N1	Mus musculus	AE binding protein 1
1450637_a_at	Q3TX56	Mus musculus	AE binding protein 1
1450637_a_at	Q61281	Mus musculus	AE binding protein 1
1450637_a_at	Q5NCI9	Mus musculus	AE binding protein 1
1450637_a_at	Q3TVV5	Mus musculus	AE binding protein 1
1450637_a_at	O88442	Mus musculus	AE binding protein 1
1426146_a_at	Q3UF91	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1426146_a_at	Q8C025	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1426146_a_at	Q91W91	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1426146_a_at	Q8K0H2	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1426146_a_at	Q3U0Y7	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1426146_a_at	Q6SXV1	Mus musculus	RIKEN cDNA 7120451J01 gene; choline phosphotransferase 1
1419251_at	P42567	Mus musculus	epidermal growth factor receptor pathway substrate 15
1419251_at	Q8C431	Mus musculus	epidermal growth factor receptor pathway substrate 15
1419251_at	Q80ZL3	Mus musculus	epidermal growth factor receptor pathway substrate 15
1419251_at	Q5JC28	Mus musculus	epidermal growth factor receptor pathway substrate 15
1456741_s_at	P35802	Mus musculus	glycoprotein m6a
1456741_s_at	Q8R1P3	Mus musculus	glycoprotein m6a
1456741_s_at	Q542P2	Mus musculus	glycoprotein m6a
1451669_at	Q99NF7	Mus musculus	similar to serine/threonine phosphatase; protein phosphatase 1B, magnesium dependent, beta isoform
1451669_at	Q3V461	Mus musculus	similar to serine/threonine phosphatase; protein phosphatase 1B, magnesium dependent, beta isoform
1451669_at	Q5BKS2	Mus musculus	similar to serine/threonine phosphatase; protein phosphatase 1B, magnesium dependent, beta isoform
1451669_at	Q546R1	Mus musculus	similar to serine/threonine phosphatase; protein phosphatase 1B, magnesium dependent, beta isoform
1451669_at	P36993	Mus musculus	similar to serine/threonine phosphatase; protein phosphatase 1B, magnesium dependent, beta isoform
1422736_at	P84500	Mus musculus	similar to B cell antigen receptor Ig beta associated protein 1; RAN binding protein 9
1422736_at	P69566	Mus musculus	similar to B cell antigen receptor Ig beta associated protein 1; RAN binding protein 9
1422736_at	Q3V136	Mus musculus	similar to B cell antigen receptor Ig beta associated protein 1; RAN binding protein 9
1426554_a_at	Q3U7Z6	Mus musculus	phosphoglycerate mutase 1
1426554_a_at	Q9ERT3	Mus musculus	phosphoglycerate mutase 1
1426554_a_at	Q9D6W0	Mus musculus	phosphoglycerate mutase 1
1426554_a_at	Q9DBJ1	Mus musculus	phosphoglycerate mutase 1
1426554_a_at	Q6NWV5	Mus musculus	phosphoglycerate mutase 1
1422612_at	O08528	Mus musculus	hexokinase 2
